Id,datetime,yr,mnth,hr,season,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,count
16503,25/11/2012,1,11,8,4,0,0,0,2,00.22,1.578472222,00.51,0.134722222,34
14499,01/09/2012,1,9,7,3,0,6,0,2,0.051388889,4.734722222,00.58,0.932638889,66
4279,02/07/2011,0,7,4,3,0,6,0,1,0.043055556,4.209027778,0.042361111,0,11
6052,14/09/2011,0,9,17,3,0,3,1,1,0.052777778,0.484027778,00.52,1.969444444,599
15352,06/10/2012,1,10,20,4,0,6,0,1,00.48,3.261805556,00.55,1.761805556,247
7485,13/11/2011,0,11,11,4,0,0,0,1,00.46,3.15625,00.04,2.902083333,295
853,07/02/2011,0,2,23,1,0,1,1,2,00.03,2.314583333,0.05625,0,25
12212,29/05/2012,1,5,0,2,0,2,1,1,00.07,4.629861111,0.054861111,0.134722222,45
4662,18/07/2011,0,7,3,3,0,1,1,1,0.045833333,4.209027778,0.054166667,0.134722222,7
12605,14/06/2012,1,6,9,2,0,4,1,1,0.043055556,4.209027778,0.042361111,1.554861111,357
5991,12/09/2011,0,9,4,3,0,1,1,1,00.54,3.577777778,0.065277778,0.725694444,4
8754,05/01/2012,1,1,13,1,0,4,1,1,00.34,0.210416667,00.42,2.072916667,118
3355,24/05/2011,0,5,16,2,0,2,1,1,0.045833333,4.313888889,0.047916667,0.134722222,277
11855,14/05/2012,1,5,3,2,0,1,1,2,00.58,3.788194444,0.047222222,2.280555556,2
10720,27/03/2012,1,3,18,2,0,2,1,1,00.42,2.945833333,00.17,0.622222222,644
15856,27/10/2012,1,10,20,4,0,6,0,2,00.52,00.05,0.05,1.554861111,296
13581,25/07/2012,1,7,1,3,0,3,1,1,00.07,4.524305556,00.58,0.134722222,28
7887,30/11/2011,0,11,6,4,0,3,1,1,00.26,1.89375,0.060416667,0.725694444,103
9175,23/01/2012,1,1,4,1,0,1,1,2,00.02,1.788888889,00.08,0,1
17005,16/12/2012,1,12,7,4,0,0,0,2,00.34,2.420138889,0.060416667,0.622222222,27
5278,12/08/2011,0,8,19,3,0,5,1,1,0.051388889,4.629861111,00.42,1.554861111,385
10504,18/03/2012,1,3,18,1,0,0,0,1,00.56,3.682638889,0.044444444,1.140277778,459
14395,27/08/2012,1,8,23,3,0,1,1,1,00.07,4.629861111,0.058333333,1.140277778,114
2183,05/04/2011,0,4,19,2,0,2,1,1,00.36,2.314583333,00.43,2.072916667,160
625,29/01/2011,0,1,7,1,0,6,0,1,00.16,1.2625,00.59,0.725694444,5
16834,09/12/2012,1,12,4,4,0,0,0,2,00.04,2.840972222,0.065277778,0.725694444,12
14340,25/08/2012,1,8,16,3,0,6,0,2,0.045833333,4.313888889,0.051388889,2.072916667,434
4698,19/07/2011,0,7,15,3,0,2,1,1,0.061111111,5.681944444,00.44,0.134722222,158
11470,28/04/2012,1,4,2,2,0,6,0,1,00.36,2.420138889,00.43,1.140277778,57
14813,14/09/2012,1,9,9,3,0,5,1,2,0.043055556,4.103472222,0.054166667,1.140277778,347
12508,10/06/2012,1,6,8,2,0,0,0,1,0.044444444,4.209027778,0.050694444,0.622222222,181
9819,19/02/2012,1,2,1,1,0,0,0,2,00.32,0.210416667,00.39,1.761805556,72
15197,30/09/2012,1,9,9,4,0,0,0,1,00.52,00.05,0.04375,0.725694444,285
11199,16/04/2012,1,4,19,2,1,1,0,1,0.052777778,4.629861111,00.35,2.695138889,522
7223,02/11/2011,0,11,13,4,0,3,1,1,00.48,3.261805556,00.48,1.140277778,161
1714,17/03/2011,0,3,1,1,0,4,1,1,00.36,2.420138889,0.049305556,1.554861111,12
7733,23/11/2011,0,11,19,4,0,3,1,1,00.38,2.735416667,00.58,2.695138889,122
3159,16/05/2011,0,5,12,2,0,1,1,1,0.045833333,4.313888889,00.54,0.622222222,209
10826,01/04/2012,1,4,4,2,0,0,0,2,00.34,2.420138889,0.05625,0.622222222,12
17095,20/12/2012,1,12,1,4,0,4,1,1,00.32,2.420138889,0.045833333,0,20
11870,14/05/2012,1,5,18,2,0,1,1,2,00.58,3.788194444,0.057638889,0,300
2655,25/04/2011,0,4,12,2,0,1,1,1,0.045833333,4.313888889,0.051388889,1.761805556,188
5490,21/08/2011,0,8,15,3,0,0,0,1,00.07,4.629861111,0.058333333,1.969444444,68
14425,29/08/2012,1,8,5,3,0,3,1,1,00.06,4.103472222,0.050694444,0.134722222,40
5169,08/08/2011,0,8,6,3,0,1,1,1,00.07,4.524305556,0.045138889,1.969444444,95
1464,06/03/2011,0,3,7,1,0,0,0,3,00.42,2.945833333,1,3.109722222,5
955,12/02/2011,0,2,9,1,0,6,0,1,00.16,1.2625,0.044444444,0.932638889,43
13591,25/07/2012,1,7,11,3,0,3,1,1,0.052777778,4.629861111,00.33,0,281
11851,13/05/2012,1,5,23,2,0,0,0,2,0.043055556,4.313888889,00.57,1.554861111,74
16932,13/12/2012,1,12,6,4,0,4,1,1,00.26,1.683333333,00.56,1.761805556,114
4406,07/07/2011,0,7,11,3,0,4,1,1,0.056944444,5.365972222,00.52,0.932638889,142
3290,21/05/2011,0,5,23,2,0,6,0,1,00.58,3.788194444,0.054166667,0.622222222,145
15434,10/10/2012,1,10,6,4,0,3,1,2,00.46,3.15625,0.061111111,0.622222222,175
2471,17/04/2011,0,4,20,2,0,0,0,1,00.52,00.05,00.36,0.134722222,141
15643,18/10/2012,1,10,23,4,0,4,1,2,00.54,3.577777778,0.057638889,0,117
3107,14/05/2011,0,5,8,2,0,6,0,3,00.05,3.366666667,0.065277778,0,88
12877,25/06/2012,1,6,17,3,0,1,1,1,00.08,4.734722222,00.24,3.213194444,833
377,17/01/2011,0,1,4,1,1,1,0,2,00.18,0.136805556,00.43,0.932638889,3
7028,25/10/2011,0,10,10,4,0,2,1,1,00.05,3.366666667,00.51,1.761805556,128
4335,04/07/2011,0,7,12,3,1,1,0,2,0.054166667,4.945138889,00.52,0,447
2275,09/04/2011,0,4,15,2,0,6,0,2,00.36,2.630555556,0.060416667,0,201
5297,13/08/2011,0,8,14,3,0,6,0,1,0.051388889,0.484027778,00.07,1.761805556,259
12644,16/06/2012,1,6,0,2,0,6,0,1,00.58,3.788194444,00.56,0.932638889,137
14048,13/08/2012,1,8,12,3,0,1,1,1,0.054166667,0.484027778,00.04,0.134722222,276
6684,11/10/2011,0,10,1,4,0,2,1,2,00.52,00.05,0.065277778,0.622222222,11
16394,20/11/2012,1,11,19,4,0,2,1,2,00.04,2.840972222,0.049305556,0,384
9328,29/01/2012,1,1,13,1,0,0,0,1,00.32,0.210416667,00.26,1.554861111,316
17294,28/12/2012,1,12,10,1,0,5,1,2,00.26,1.683333333,00.56,1.761805556,162
13783,02/08/2012,1,8,11,3,0,4,1,1,0.056944444,5.365972222,00.52,0.725694444,226
4769,22/07/2011,0,7,14,3,0,5,1,1,0.066666667,1,00.48,2.072916667,101
7181,31/10/2011,0,10,19,4,0,1,1,1,00.04,2.840972222,0.045833333,0.622222222,238
1435,05/03/2011,0,3,1,1,0,6,0,2,00.03,2.209722222,0.05625,0.725694444,25
5638,28/08/2011,0,8,8,3,0,0,0,3,0.043055556,3.998611111,0.057638889,2.902083333,8
3090,13/05/2011,0,5,15,2,0,5,1,2,00.52,00.05,0.061111111,1.140277778,198
2118,03/04/2011,0,4,2,2,0,0,0,1,00.26,1.89375,00.07,0.932638889,24
14776,12/09/2012,1,9,20,3,0,3,1,1,0.043055556,4.313888889,00.57,0.932638889,470
10183,05/03/2012,1,3,8,1,0,1,1,1,00.02,1.578472222,00.59,0.725694444,428
2096,02/04/2011,0,4,4,2,0,6,0,1,00.24,1.683333333,00.07,1.140277778,5
3398,26/05/2011,0,5,11,2,0,4,1,1,0.051388889,0.484027778,0.045833333,1.554861111,160
9184,23/01/2012,1,1,13,1,0,1,1,3,00.22,1.788888889,0.064583333,0.622222222,37
2840,03/05/2011,0,5,5,2,0,2,1,1,00.52,00.05,0.061111111,0.932638889,14
1353,01/03/2011,0,3,15,1,0,2,1,1,00.34,2.525,00.34,0,64
6938,21/10/2011,0,10,16,4,0,5,1,1,00.05,3.366666667,00.45,1.761805556,302
2838,03/05/2011,0,5,3,2,0,2,1,1,00.54,3.577777778,0.057638889,1.969444444,2
16426,22/11/2012,1,11,3,4,1,4,0,1,00.24,1.788888889,0.052083333,0.725694444,6
17239,26/12/2012,1,12,3,1,0,3,1,2,00.24,1.472916667,00.07,2.4875,2
16026,05/11/2012,1,11,10,4,0,1,1,1,00.32,0.210416667,00.49,1.969444444,142
6813,16/10/2011,0,10,10,4,0,0,0,1,00.54,3.577777778,00.45,1.761805556,347
12628,15/06/2012,1,6,8,2,0,5,1,1,00.06,4.103472222,0.047916667,1.140277778,653
5604,26/08/2011,0,8,9,3,0,5,1,1,00.07,4.629861111,0.051388889,0,230
1397,03/03/2011,0,3,11,1,0,4,1,1,00.02,1.578472222,00.29,0.622222222,50
10678,26/03/2012,1,3,0,2,0,1,1,2,00.48,3.261805556,0.056944444,1.140277778,33
11794,11/05/2012,1,5,14,2,0,5,1,1,0.043055556,4.209027778,00.23,1.554861111,334
6260,23/09/2011,0,9,9,4,0,5,1,3,0.043055556,3.577777778,1,0.932638889,111
5593,25/08/2011,0,8,22,3,0,4,1,1,0.043055556,3.998611111,0.057638889,0,147
16046,06/11/2012,1,11,6,4,0,2,1,1,00.22,1.578472222,0.047916667,0.932638889,149
5971,11/09/2011,0,9,7,3,0,0,0,1,00.06,3.788194444,0.061111111,0,37
2061,31/03/2011,0,3,17,2,0,4,1,2,00.03,1.999305556,0.060416667,1.761805556,168
11172,15/04/2012,1,4,16,2,0,0,0,1,0.05,4.524305556,00.39,2.4875,616
6660,10/10/2011,0,10,1,4,1,1,0,1,00.48,3.261805556,0.061111111,0,34
7448,11/11/2011,0,11,22,4,1,5,0,1,00.32,2.209722222,00.39,0.134722222,91
15888,30/10/2012,1,10,16,4,0,2,1,3,00.03,1.999305556,0.060416667,1.761805556,98
6118,17/09/2011,0,9,11,3,0,6,0,2,00.52,00.05,0.047222222,1.554861111,367
2226,07/04/2011,0,4,14,2,0,4,1,1,00.56,3.682638889,00.43,0.622222222,157
17047,18/12/2012,1,12,1,4,0,2,1,2,00.44,3.051388889,0.065277778,0.932638889,15
11090,12/04/2012,1,4,6,2,0,4,1,1,00.03,1.999305556,0.045138889,1.761805556,96
17061,18/12/2012,1,12,15,4,0,2,1,1,00.46,3.15625,00.44,3.420138889,246
9932,23/02/2012,1,2,20,1,0,4,1,1,00.46,3.15625,00.44,0.932638889,269
16789,07/12/2012,1,12,7,4,0,5,1,3,00.28,1.89375,0.05625,1.140277778,215
16683,02/12/2012,1,12,21,4,0,0,0,2,00.44,3.051388889,0.053472222,1.554861111,99
12039,21/05/2012,1,5,19,2,0,1,1,1,0.045833333,4.313888889,0.047916667,0.622222222,448
8231,14/12/2011,0,12,14,4,0,3,1,2,00.38,2.735416667,00.54,0.622222222,151
16546,27/11/2012,1,11,3,4,0,2,1,3,00.32,2.314583333,00.07,0.932638889,4
12057,22/05/2012,1,5,13,2,0,2,1,2,0.044444444,4.209027778,0.050694444,0,243
7939,02/12/2011,0,12,10,4,0,5,1,1,00.03,1.999305556,0.052083333,1.554861111,105
13870,06/08/2012,1,8,2,3,0,1,1,2,0.05,0.484027778,0.054861111,0.932638889,5
7679,21/11/2011,0,11,13,4,0,1,1,2,00.05,3.366666667,0.053472222,0.932638889,134
8558,28/12/2011,0,12,8,1,0,3,1,1,00.32,1.999305556,00.57,2.4875,217
7159,30/10/2011,0,10,21,4,0,0,0,1,00.32,2.420138889,0.045833333,0,79
16298,16/11/2012,1,11,19,4,0,5,1,1,00.36,2.420138889,00.46,1.554861111,332
11511,29/04/2012,1,4,19,2,0,0,0,1,00.56,3.682638889,00.35,0.932638889,375
11282,20/04/2012,1,4,6,2,0,5,1,1,00.42,2.945833333,0.061111111,0,113
5836,05/09/2011,0,9,14,3,1,1,0,1,0.051388889,0.484027778,00.07,1.140277778,357
1567,10/03/2011,0,3,17,1,0,4,1,2,00.44,3.051388889,0,2.695138889,111
761,04/02/2011,0,2,2,1,0,5,1,2,00.14,1.157638889,0.04375,0.725694444,1
16456,23/11/2012,1,11,9,4,0,5,1,1,00.28,1.999305556,0.052083333,0.725694444,112
8505,26/12/2011,0,12,1,1,1,1,0,1,00.28,1.89375,00.56,0.134722222,10
16493,24/11/2012,1,11,22,4,0,6,0,1,00.24,1.578472222,00.44,1.761805556,76
14028,12/08/2012,1,8,16,3,0,0,0,1,0.052777778,4.734722222,00.04,0.725694444,513
7785,25/11/2011,0,11,23,4,0,5,1,1,00.34,2.420138889,0.052777778,0.725694444,33
3980,19/06/2011,0,6,17,2,0,0,0,1,0.051388889,4.629861111,00.51,0,397
14126,16/08/2012,1,8,18,3,0,4,1,1,00.08,4.945138889,00.36,0,832
5425,18/08/2011,0,8,22,3,0,4,1,2,00.07,4.629861111,0.051388889,0.725694444,135
16506,25/11/2012,1,11,11,4,0,0,0,2,00.26,1.788888889,00.41,1.554861111,204
7405,10/11/2011,0,11,3,4,0,4,1,1,00.38,2.735416667,0.065277778,0.622222222,11
17199,24/12/2012,1,12,10,1,0,1,1,2,00.26,0.210416667,0.045138889,0,103
6444,01/10/2011,0,10,1,4,0,6,0,1,00.48,3.261805556,0.046527778,2.280555556,58
9310,28/01/2012,1,1,19,1,0,6,0,2,00.42,2.945833333,00.41,3.834722222,206
16071,07/11/2012,1,11,7,4,0,3,1,2,00.26,1.578472222,00.56,2.072916667,319
15909,31/10/2012,1,10,13,4,0,3,1,1,00.42,2.945833333,00.05,1.554861111,213
7686,21/11/2011,0,11,20,4,0,1,1,3,00.04,2.840972222,0.060416667,1.554861111,80
4382,06/07/2011,0,7,11,3,0,3,1,2,0.05,0.484027778,0.051388889,0,127
14695,09/09/2012,1,9,11,3,0,0,0,1,0.045833333,4.313888889,00.47,1.761805556,585
9026,16/01/2012,1,1,22,1,1,1,0,2,00.03,1.89375,00.49,2.4875,43
1536,09/03/2011,0,3,8,1,0,3,1,2,00.24,1.683333333,0.060416667,0.932638889,249
5294,13/08/2011,0,8,11,3,0,6,0,2,0.051388889,0.484027778,00.07,0.134722222,314
16647,01/12/2012,1,12,9,4,0,6,0,2,00.26,1.683333333,0.064583333,1.761805556,193
5722,31/08/2011,0,8,20,3,0,3,1,1,0.045833333,4.313888889,00.57,0.932638889,289
15919,31/10/2012,1,10,23,4,0,3,1,1,00.36,2.525,00.57,0.622222222,101
2384,14/04/2011,0,4,5,2,0,4,1,1,00.34,2.420138889,0.052777778,0.622222222,14
16294,16/11/2012,1,11,15,4,0,5,1,1,00.42,2.945833333,00.38,0.932638889,267
4781,23/07/2011,0,7,2,3,0,6,0,1,0.056944444,5.365972222,00.52,0,61
13848,05/08/2012,1,8,4,3,0,0,0,1,0.05,0.484027778,0.051388889,1.761805556,14
13826,04/08/2012,1,8,6,3,0,6,0,1,00.07,4.629861111,0.058333333,1.554861111,49
5354,15/08/2011,0,8,23,3,0,1,1,1,0.044444444,4.209027778,0.047916667,1.554861111,88
4174,27/06/2011,0,6,19,3,0,1,1,1,0.05,4.734722222,0.043055556,0.134722222,396
11679,06/05/2012,1,5,19,2,0,0,0,2,00.06,4.209027778,0.044444444,1.140277778,383
4907,28/07/2011,0,7,8,3,0,4,1,1,0.051388889,0.484027778,0.045833333,1.140277778,456
11263,19/04/2012,1,4,11,2,0,4,1,1,00.52,00.05,00.48,0,229
2474,17/04/2011,0,4,23,2,0,0,0,1,00.44,3.051388889,0.046527778,1.140277778,56
14127,16/08/2012,1,8,19,3,0,4,1,1,0.052777778,4.734722222,00.04,0.725694444,677
12008,20/05/2012,1,5,12,2,0,0,0,1,0.047222222,4.419444444,00.36,2.280555556,637
11835,13/05/2012,1,5,7,2,0,0,0,1,00.52,00.05,0.047222222,1.140277778,60
7123,29/10/2011,0,10,9,4,0,6,0,3,00.28,1.788888889,0.060416667,2.4875,20
14844,15/09/2012,1,9,16,3,0,6,0,2,0.045833333,4.313888889,00.36,1.554861111,783
8628,31/12/2011,0,12,6,1,0,6,0,2,00.04,2.840972222,0.049305556,0.622222222,6
15698,21/10/2012,1,10,6,4,0,0,0,1,00.04,2.840972222,0.043055556,0,26
327,15/01/2011,0,1,2,1,0,6,0,2,00.16,0.136805556,00.59,0.622222222,12
7270,04/11/2011,0,11,12,4,0,5,1,2,00.48,3.261805556,00.55,3.420138889,197
2685,26/04/2011,0,4,18,2,0,2,1,1,0.047222222,4.419444444,0.045138889,3.109722222,528
10906,04/04/2012,1,4,13,2,0,3,1,2,00.06,4.313888889,00.46,1.761805556,251
15509,13/10/2012,1,10,9,4,0,6,0,1,00.36,2.525,00.05,0.622222222,266
9207,24/01/2012,1,1,12,1,0,2,1,1,00.34,2.314583333,0.060416667,1.140277778,175
11073,11/04/2012,1,4,13,2,0,3,1,2,00.04,2.840972222,00.04,2.4875,163
16591,29/11/2012,1,11,0,4,0,4,1,1,00.24,1.788888889,00.56,0.622222222,29
8776,06/01/2012,1,1,11,1,0,5,1,1,00.03,0.210416667,00.56,1.140277778,138
13699,29/07/2012,1,7,23,3,0,0,0,1,00.07,4.524305556,00.07,0,100
5133,06/08/2011,0,8,18,3,0,6,0,2,0.05,0.484027778,0.054861111,3.109722222,211
3371,25/05/2011,0,5,8,2,0,3,1,1,0.044444444,4.209027778,0.047916667,1.554861111,531
4878,27/07/2011,0,7,3,3,0,3,1,1,0.05,4.629861111,00.58,1.140277778,4
4287,02/07/2011,0,7,12,3,0,6,0,1,0.056944444,4.945138889,00.03,0.932638889,374
9458,03/02/2012,1,2,23,1,0,5,1,1,00.26,1.89375,00.07,0.725694444,77
8265,16/12/2011,0,12,0,4,0,5,1,1,00.05,3.366666667,0.05,2.280555556,72
6819,16/10/2011,0,10,16,4,0,0,0,1,00.06,4.313888889,00.46,2.695138889,466
10449,16/03/2012,1,3,11,1,0,5,1,2,00.44,3.051388889,0.053472222,0,207
8433,23/12/2011,0,12,0,1,0,5,1,3,00.04,2.840972222,0.060416667,0.134722222,9
365,16/01/2011,0,1,16,1,0,0,0,1,00.24,1.578472222,00.38,1.554861111,99
462,21/01/2011,0,1,6,1,0,5,1,1,00.22,1.472916667,00.55,1.761805556,27
10525,19/03/2012,1,3,15,1,0,1,1,1,0.044444444,4.313888889,00.57,1.554861111,286
2845,03/05/2011,0,5,10,2,0,2,1,2,0.044444444,4.209027778,0.047916667,2.4875,127
6362,27/09/2011,0,9,15,4,0,2,1,2,0.047222222,4.419444444,0.057638889,0.622222222,205
4088,24/06/2011,0,6,5,3,0,5,1,1,0.044444444,3.998611111,0.061805556,0.622222222,20
12019,20/05/2012,1,5,23,2,0,0,0,3,00.06,3.998611111,0.054166667,2.4875,86
10285,09/03/2012,1,3,14,1,0,5,1,1,00.42,2.945833333,00.28,3.213194444,178
17055,18/12/2012,1,12,9,4,0,2,1,1,00.04,2.840972222,0.060416667,0.622222222,326
10611,23/03/2012,1,3,5,2,0,5,1,2,00.05,3.366666667,0.065277778,0,34
7138,30/10/2011,0,10,0,4,0,0,0,1,00.22,1.472916667,0.060416667,1.554861111,54
8833,08/01/2012,1,1,20,1,0,0,0,1,00.03,0.210416667,00.52,1.140277778,126
9391,01/02/2012,1,2,4,1,0,3,1,1,00.04,2.840972222,00.05,1.140277778,1
23,01/01/2011,0,1,22,1,0,6,0,2,00.04,2.840972222,0.065277778,1.554861111,28
5694,30/08/2011,0,8,16,3,0,2,1,1,0.051388889,4.524305556,00.37,1.140277778,337
7085,27/10/2011,0,10,19,4,0,4,1,2,00.44,3.051388889,0.046527778,3.213194444,219
17327,29/12/2012,1,12,19,1,0,6,0,2,00.03,1.683333333,0.042361111,1.761805556,97
10649,24/03/2012,1,3,19,2,0,6,0,3,00.46,3.15625,0.065277778,0.932638889,133
1929,26/03/2011,0,3,3,2,0,6,0,1,00.02,0.136805556,00.47,0.134722222,9
13244,11/07/2012,1,7,0,3,0,3,1,2,0.045833333,4.209027778,0.057638889,0.932638889,44
4620,16/07/2011,0,7,9,3,0,6,0,1,00.07,4.524305556,00.54,1.554861111,222
7580,17/11/2011,0,11,10,4,0,4,1,2,00.34,0.210416667,0.042361111,2.280555556,81
2145,04/04/2011,0,4,5,2,0,1,1,1,00.04,2.840972222,0.043055556,1.761805556,7
8241,15/12/2011,0,12,0,4,0,4,1,1,00.32,2.209722222,00.07,1.140277778,50
7991,04/12/2011,0,12,14,4,0,0,0,1,00.42,2.945833333,0.043055556,0.932638889,323
816,06/02/2011,0,2,10,1,0,0,0,1,00.03,1.999305556,00.52,1.761805556,89
15424,09/10/2012,1,10,20,4,0,2,1,2,00.05,3.366666667,0.05,1.140277778,360
5487,21/08/2011,0,8,12,3,0,0,0,1,0.056944444,0.557638889,00.59,1.969444444,374
6283,24/09/2011,0,9,8,4,0,6,0,2,00.58,3.788194444,00.09,0.622222222,121
3643,05/06/2011,0,6,16,2,0,0,0,1,0.05,4.629861111,00.51,0.622222222,398
15513,13/10/2012,1,10,13,4,0,6,0,1,00.46,3.15625,00.36,0.134722222,670
15115,26/09/2012,1,9,23,4,0,3,1,2,00.06,3.998611111,0.054166667,1.761805556,115
8450,23/12/2011,0,12,17,1,0,5,1,1,00.36,2.420138889,00.53,1.554861111,140
16548,27/11/2012,1,11,5,4,0,2,1,2,00.03,1.999305556,0.05625,1.554861111,31
8641,31/12/2011,0,12,19,1,0,6,0,1,00.42,2.945833333,00.54,1.554861111,92
16137,10/11/2012,1,11,2,4,0,6,0,1,00.32,2.420138889,0.05625,0,44
6530,04/10/2011,0,10,15,4,0,2,1,1,00.58,3.788194444,00.56,1.969444444,194
827,06/02/2011,0,2,21,1,0,0,0,1,00.26,0.210416667,00.06,0,27
9657,12/02/2012,1,2,7,1,0,0,0,1,00.08,0.63125,00.53,0.134722222,18
3782,11/06/2011,0,6,11,2,0,6,0,1,0.052777778,4.945138889,0.043055556,0.932638889,325
525,23/01/2011,0,1,23,1,0,0,0,1,00.06,0.420833333,00.41,1.554861111,21
3237,19/05/2011,0,5,18,2,0,4,1,1,00.06,4.313888889,00.55,1.140277778,513
10316,10/03/2012,1,3,21,1,0,6,0,1,00.03,1.999305556,00.39,1.554861111,110
15913,31/10/2012,1,10,17,4,0,3,1,2,00.04,2.840972222,00.58,1.140277778,723
11915,16/05/2012,1,5,15,2,0,3,1,2,0.05,4.629861111,00.48,0.725694444,274
17263,27/12/2012,1,12,3,1,0,4,1,2,00.24,1.578472222,0.060416667,1.554861111,1
2105,02/04/2011,0,4,13,2,0,6,0,1,00.34,2.314583333,0.05625,0.932638889,137
12195,28/05/2012,1,5,7,2,1,1,0,1,0.043055556,4.103472222,0.054166667,0.725694444,67
8068,07/12/2011,0,12,19,4,0,3,1,3,00.34,1.999305556,0.060416667,4.456944444,33
2711,27/04/2011,0,4,20,2,0,3,1,1,0.044444444,3.998611111,0.057638889,2.280555556,218
5055,03/08/2011,0,8,12,3,0,3,1,3,0.052777778,0.484027778,00.55,0.932638889,161
9091,19/01/2012,1,1,16,1,0,4,1,1,00.26,1.578472222,00.41,2.280555556,193
14370,26/08/2012,1,8,22,3,0,0,0,1,0.043055556,3.893055556,0.061111111,0.622222222,114
7635,19/11/2011,0,11,17,4,0,6,0,1,00.04,2.840972222,00.04,0.134722222,232
12514,10/06/2012,1,6,14,2,0,0,0,1,0.058333333,5.050694444,00.03,0.932638889,500
13650,27/07/2012,1,7,22,3,0,5,1,1,0.054166667,5.155555556,00.59,0.932638889,199
2648,25/04/2011,0,4,5,2,0,1,1,2,00.46,3.15625,1,0,17
10979,07/04/2012,1,4,14,2,0,6,0,1,00.05,3.366666667,00.22,2.072916667,578
4210,29/06/2011,0,6,7,3,0,3,1,1,00.07,4.524305556,00.54,1.554861111,336
8401,21/12/2011,0,12,16,1,0,3,1,3,00.44,3.051388889,1,2.280555556,101
12504,10/06/2012,1,6,4,2,0,0,0,1,0.043055556,4.103472222,0.054166667,0.622222222,10
5288,13/08/2011,0,8,5,3,0,6,0,1,0.044444444,4.209027778,0.050694444,0.725694444,18
7957,03/12/2011,0,12,4,4,0,6,0,1,00.22,1.578472222,0.052083333,0.932638889,8
4461,09/07/2011,0,7,18,3,0,6,0,1,0.056944444,5.050694444,00.36,0.725694444,378
2571,22/04/2011,0,4,0,2,0,5,1,1,00.36,2.420138889,0.043055556,0.134722222,33
7646,20/11/2011,0,11,4,4,0,0,0,2,00.04,2.840972222,0.049305556,1.969444444,12
9900,22/02/2012,1,2,12,1,0,3,1,1,00.04,2.840972222,0.043055556,1.969444444,207
14410,28/08/2012,1,8,14,3,0,2,1,1,0.058333333,5.155555556,00.38,2.280555556,251
2518,19/04/2011,0,4,19,2,0,2,1,2,00.05,3.366666667,0.05,0.134722222,276
7365,08/11/2011,0,11,11,4,0,2,1,1,00.46,3.15625,0.04375,0.932638889,147
8271,16/12/2011,0,12,6,4,0,5,1,2,00.44,3.051388889,00.33,2.072916667,82
7605,18/11/2011,0,11,11,4,0,5,1,1,00.03,0.210416667,00.36,0.932638889,140
13981,10/08/2012,1,8,17,3,0,5,1,1,00.08,5.155555556,00.52,1.969444444,730
1664,14/03/2011,0,3,21,1,0,1,1,1,00.34,2.314583333,00.46,0.932638889,63
9045,17/01/2012,1,1,18,1,0,2,1,1,00.46,3.15625,0.04375,3.109722222,463
7371,08/11/2011,0,11,17,4,0,2,1,1,00.52,00.05,00.43,1.140277778,499
15367,07/10/2012,1,10,11,4,0,0,0,2,00.42,2.945833333,0.049305556,0.725694444,336
1038,15/02/2011,0,2,22,1,0,2,1,1,00.24,1.999305556,00.44,0,41
15031,23/09/2012,1,9,11,4,0,0,0,1,00.56,3.682638889,00.46,1.761805556,570
6404,29/09/2011,0,9,9,4,0,4,1,1,0.043055556,4.103472222,0.054166667,1.761805556,225
10401,14/03/2012,1,3,11,1,0,3,1,2,0.043055556,4.313888889,00.41,1.140277778,220
7856,28/11/2011,0,11,23,4,0,1,1,2,00.52,00.05,0.057638889,0.932638889,46
3451,28/05/2011,0,5,16,2,0,6,0,1,0.052777778,0.484027778,00.55,1.969444444,402
213,10/01/2011,0,1,3,1,0,1,1,1,00.12,0.841666667,00.05,1.554861111,1
4311,03/07/2011,0,7,12,3,0,0,0,1,00.08,5.261111111,00.55,0.725694444,404
11878,15/05/2012,1,5,2,2,0,2,1,2,00.56,3.682638889,0.061111111,0.932638889,4
9167,22/01/2012,1,1,20,1,0,0,0,3,00.16,1.157638889,0.059722222,1.140277778,74
9037,17/01/2012,1,1,10,1,0,2,1,3,00.03,1.999305556,0.060416667,1.761805556,62
6640,09/10/2011,0,10,5,4,0,0,0,1,00.44,3.051388889,0.061111111,0,15
14002,11/08/2012,1,8,14,3,0,6,0,1,00.08,5.155555556,00.49,2.072916667,538
11431,26/04/2012,1,4,11,2,0,4,1,2,00.46,3.15625,0.065277778,1.554861111,151
8376,20/12/2011,0,12,15,4,0,2,1,2,00.44,3.051388889,00.54,0,154
4307,03/07/2011,0,7,8,3,0,0,0,1,0.047222222,4.419444444,0.054861111,1.554861111,92
14750,11/09/2012,1,9,18,3,0,2,1,1,0.044444444,4.313888889,00.36,1.140277778,877
12713,18/06/2012,1,6,21,2,0,1,1,2,0.043055556,4.103472222,0.050694444,0.725694444,273
3590,03/06/2011,0,6,11,2,0,5,1,1,0.044444444,4.313888889,00.31,2.280555556,192
5083,04/08/2011,0,8,16,3,0,4,1,1,0.052777778,4.945138889,0.043055556,2.280555556,290
7964,03/12/2011,0,12,11,4,0,6,0,1,00.32,2.314583333,00.57,0.622222222,275
6334,26/09/2011,0,9,11,4,0,1,1,1,0.047222222,4.419444444,0.054861111,1.554861111,159
12466,08/06/2012,1,6,14,2,0,5,1,1,0.052777778,4.629861111,00.31,2.695138889,373
