,datetime,hour,season,holiday,weekday,workingday,weather situation,temperature in celsius,atemp,humidity,windspeed,count,year,month,day
273,2011-04-15,20,2,1,5,0,2,0.04,2.840972222,0.052777778,2.280555556,118,2011,4,15
274,2012-01-08,8,1,0,0,0,1,0.03,0.210416667,0.52,0.932638889,57,2012,1,8
275,2012-07-09,7,3,0,1,1,3,0.045833333,4.209027778,0.057638889,1.554861111,230,2012,7,9
276,2012-10-02,15,4,0,2,1,3,0.043055556,3.998611111,0.057638889,0.932638889,209,2012,10,2
277,2011-10-23,15,4,0,0,0,1,0.52,0.05,0.52,1.140277778,387,2011,10,23
278,2012-01-24,13,1,0,2,1,1,0.34,2.314583333,0.060416667,1.140277778,203,2012,1,24
279,2012-05-17,14,2,0,4,1,1,0.044444444,4.313888889,0.38,0.134722222,270,2012,5,17
280,2011-09-09,10,3,0,5,1,2,0.043055556,3.577777778,1.0,0.0,29,2011,9,9
281,2012-02-06,22,1,0,1,1,1,0.03,0.210416667,0.045138889,0.932638889,87,2012,2,6
282,2012-06-07,2,2,0,4,1,1,0.52,0.05,0.053472222,0.622222222,12,2012,6,7
283,2012-02-11,10,1,0,6,0,3,0.22,1.683333333,0.064583333,0.725694444,166,2012,2,11
284,2012-02-10,8,1,0,5,1,1,0.02,1.472916667,0.59,1.140277778,448,2012,2,10
285,2011-08-24,7,3,0,3,1,1,0.06,4.209027778,0.044444444,0.622222222,308,2011,8,24
286,2012-04-03,20,2,0,2,1,1,0.56,3.682638889,0.24,0.932638889,379,2012,4,3
287,2012-12-31,17,1,0,1,1,2,0.26,1.999305556,0.48,0.622222222,164,2012,12,31
288,2012-07-14,21,3,0,6,0,1,0.07,4.629861111,0.058333333,1.554861111,269,2012,7,14
289,2012-11-25,8,4,0,0,0,2,0.22,1.578472222,0.51,0.134722222,34,2012,11,25
290,2012-09-01,7,3,0,6,0,2,0.051388889,4.734722222,0.58,0.932638889,66,2012,9,1
291,2011-07-02,4,3,0,6,0,1,0.043055556,4.209027778,0.042361111,0.0,11,2011,7,2
292,2011-09-14,17,3,0,3,1,1,0.052777778,0.484027778,0.52,1.969444444,599,2011,9,14
293,2012-10-06,20,4,0,6,0,1,0.48,3.261805556,0.55,1.761805556,247,2012,10,6
294,2011-11-13,11,4,0,0,0,1,0.46,3.15625,0.04,2.902083333,295,2011,11,13
295,2011-02-07,23,1,0,1,1,2,0.03,2.314583333,0.05625,0.0,25,2011,2,7
296,2012-05-29,0,2,0,2,1,1,0.07,4.629861111,0.054861111,0.134722222,45,2012,5,29
297,2011-07-18,3,3,0,1,1,1,0.045833333,4.209027778,0.054166667,0.134722222,7,2011,7,18
298,2012-06-14,9,2,0,4,1,1,0.043055556,4.209027778,0.042361111,1.554861111,357,2012,6,14
299,2011-09-12,4,3,0,1,1,1,0.54,3.577777778,0.065277778,0.725694444,4,2011,9,12
300,2012-01-05,13,1,0,4,1,1,0.34,0.210416667,0.42,2.072916667,118,2012,1,5
301,2011-05-24,16,2,0,2,1,1,0.045833333,4.313888889,0.047916667,0.134722222,277,2011,5,24
302,2012-05-14,3,2,0,1,1,2,0.58,3.788194444,0.047222222,2.280555556,2,2012,5,14
303,2012-03-27,18,2,0,2,1,1,0.42,2.945833333,0.17,0.622222222,644,2012,3,27
304,2012-10-27,20,4,0,6,0,2,0.52,0.05,0.05,1.554861111,296,2012,10,27
305,2012-07-25,1,3,0,3,1,1,0.07,4.524305556,0.58,0.134722222,28,2012,7,25
306,2011-11-30,6,4,0,3,1,1,0.26,1.89375,0.060416667,0.725694444,103,2011,11,30
307,2012-01-23,4,1,0,1,1,2,0.02,1.788888889,0.08,0.0,1,2012,1,23
308,2012-12-16,7,4,0,0,0,2,0.34,2.420138889,0.060416667,0.622222222,27,2012,12,16
309,2011-08-12,19,3,0,5,1,1,0.051388889,4.629861111,0.42,1.554861111,385,2011,8,12
310,2012-03-18,18,1,0,0,0,1,0.56,3.682638889,0.044444444,1.140277778,459,2012,3,18
311,2012-08-27,23,3,0,1,1,1,0.07,4.629861111,0.058333333,1.140277778,114,2012,8,27
312,2011-04-05,19,2,0,2,1,1,0.36,2.314583333,0.43,2.072916667,160,2011,4,5
313,2011-01-29,7,1,0,6,0,1,0.16,1.2625,0.59,0.725694444,5,2011,1,29
314,2012-12-09,4,4,0,0,0,2,0.04,2.840972222,0.065277778,0.725694444,12,2012,12,9
315,2012-08-25,16,3,0,6,0,2,0.045833333,4.313888889,0.051388889,2.072916667,434,2012,8,25
316,2011-07-19,15,3,0,2,1,1,0.061111111,5.681944444,0.44,0.134722222,158,2011,7,19
317,2012-04-28,2,2,0,6,0,1,0.36,2.420138889,0.43,1.140277778,57,2012,4,28
318,2012-09-14,9,3,0,5,1,2,0.043055556,4.103472222,0.054166667,1.140277778,347,2012,9,14
319,2012-06-10,8,2,0,0,0,1,0.044444444,4.209027778,0.050694444,0.622222222,181,2012,6,10
320,2012-02-19,1,1,0,0,0,2,0.32,0.210416667,0.39,1.761805556,72,2012,2,19
321,2012-09-30,9,4,0,0,0,1,0.52,0.05,0.04375,0.725694444,285,2012,9,30
322,2012-04-16,19,2,1,1,0,1,0.052777778,4.629861111,0.35,2.695138889,522,2012,4,16
323,2011-11-02,13,4,0,3,1,1,0.48,3.261805556,0.48,1.140277778,161,2011,11,2
324,2011-03-17,1,1,0,4,1,1,0.36,2.420138889,0.049305556,1.554861111,12,2011,3,17
325,2011-11-23,19,4,0,3,1,1,0.38,2.735416667,0.58,2.695138889,122,2011,11,23
326,2011-05-16,12,2,0,1,1,1,0.045833333,4.313888889,0.54,0.622222222,209,2011,5,16
327,2012-04-01,4,2,0,0,0,2,0.34,2.420138889,0.05625,0.622222222,12,2012,4,1
328,2012-12-20,1,4,0,4,1,1,0.32,2.420138889,0.045833333,0.0,20,2012,12,20
329,2012-05-14,18,2,0,1,1,2,0.58,3.788194444,0.057638889,0.0,300,2012,5,14
330,2011-04-25,12,2,0,1,1,1,0.045833333,4.313888889,0.051388889,1.761805556,188,2011,4,25
331,2011-08-21,15,3,0,0,0,1,0.07,4.629861111,0.058333333,1.969444444,68,2011,8,21
332,2012-08-29,5,3,0,3,1,1,0.06,4.103472222,0.050694444,0.134722222,40,2012,8,29
333,2011-08-08,6,3,0,1,1,1,0.07,4.524305556,0.045138889,1.969444444,95,2011,8,8
334,2011-03-06,7,1,0,0,0,3,0.42,2.945833333,1.0,3.109722222,5,2011,3,6
335,2011-02-12,9,1,0,6,0,1,0.16,1.2625,0.044444444,0.932638889,43,2011,2,12
336,2012-07-25,11,3,0,3,1,1,0.052777778,4.629861111,0.33,0.0,281,2012,7,25
337,2012-05-13,23,2,0,0,0,2,0.043055556,4.313888889,0.57,1.554861111,74,2012,5,13
338,2012-12-13,6,4,0,4,1,1,0.26,1.683333333,0.56,1.761805556,114,2012,12,13
339,2011-07-07,11,3,0,4,1,1,0.056944444,5.365972222,0.52,0.932638889,142,2011,7,7
340,2011-05-21,23,2,0,6,0,1,0.58,3.788194444,0.054166667,0.622222222,145,2011,5,21
341,2012-10-10,6,4,0,3,1,2,0.46,3.15625,0.061111111,0.622222222,175,2012,10,10
342,2011-04-17,20,2,0,0,0,1,0.52,0.05,0.36,0.134722222,141,2011,4,17
343,2012-10-18,23,4,0,4,1,2,0.54,3.577777778,0.057638889,0.0,117,2012,10,18
344,2011-05-14,8,2,0,6,0,3,0.05,3.366666667,0.065277778,0.0,88,2011,5,14
345,2012-06-25,17,3,0,1,1,1,0.08,4.734722222,0.24,3.213194444,833,2012,6,25
346,2011-01-17,4,1,1,1,0,2,0.18,0.136805556,0.43,0.932638889,3,2011,1,17
347,2011-10-25,10,4,0,2,1,1,0.05,3.366666667,0.51,1.761805556,128,2011,10,25
348,2011-07-04,12,3,1,1,0,2,0.054166667,4.945138889,0.52,0.0,447,2011,7,4
349,2011-04-09,15,2,0,6,0,2,0.36,2.630555556,0.060416667,0.0,201,2011,4,9
350,2011-08-13,14,3,0,6,0,1,0.051388889,0.484027778,0.07,1.761805556,259,2011,8,13
351,2012-06-16,0,2,0,6,0,1,0.58,3.788194444,0.56,0.932638889,137,2012,6,16
352,2012-08-13,12,3,0,1,1,1,0.054166667,0.484027778,0.04,0.134722222,276,2012,8,13
353,2011-10-11,1,4,0,2,1,2,0.52,0.05,0.065277778,0.622222222,11,2011,10,11
354,2012-11-20,19,4,0,2,1,2,0.04,2.840972222,0.049305556,0.0,384,2012,11,20
355,2012-01-29,13,1,0,0,0,1,0.32,0.210416667,0.26,1.554861111,316,2012,1,29
356,2012-12-28,10,1,0,5,1,2,0.26,1.683333333,0.56,1.761805556,162,2012,12,28
357,2012-08-02,11,3,0,4,1,1,0.056944444,5.365972222,0.52,0.725694444,226,2012,8,2
358,2011-07-22,14,3,0,5,1,1,0.066666667,1.0,0.48,2.072916667,101,2011,7,22
359,2011-10-31,19,4,0,1,1,1,0.04,2.840972222,0.045833333,0.622222222,238,2011,10,31
360,2011-03-05,1,1,0,6,0,2,0.03,2.209722222,0.05625,0.725694444,25,2011,3,5
361,2011-08-28,8,3,0,0,0,3,0.043055556,3.998611111,0.057638889,2.902083333,8,2011,8,28
362,2011-05-13,15,2,0,5,1,2,0.52,0.05,0.061111111,1.140277778,198,2011,5,13
363,2011-04-03,2,2,0,0,0,1,0.26,1.89375,0.07,0.932638889,24,2011,4,3
364,2012-09-12,20,3,0,3,1,1,0.043055556,4.313888889,0.57,0.932638889,470,2012,9,12
365,2012-03-05,8,1,0,1,1,1,0.02,1.578472222,0.59,0.725694444,428,2012,3,5
366,2011-04-02,4,2,0,6,0,1,0.24,1.683333333,0.07,1.140277778,5,2011,4,2
367,2011-05-26,11,2,0,4,1,1,0.051388889,0.484027778,0.045833333,1.554861111,160,2011,5,26
368,2012-01-23,13,1,0,1,1,3,0.22,1.788888889,0.064583333,0.622222222,37,2012,1,23
369,2011-05-03,5,2,0,2,1,1,0.52,0.05,0.061111111,0.932638889,14,2011,5,3
370,2011-03-01,15,1,0,2,1,1,0.34,2.525,0.34,0.0,64,2011,3,1
371,2011-10-21,16,4,0,5,1,1,0.05,3.366666667,0.45,1.761805556,302,2011,10,21
372,2011-05-03,3,2,0,2,1,1,0.54,3.577777778,0.057638889,1.969444444,2,2011,5,3
373,2012-11-22,3,4,1,4,0,1,0.24,1.788888889,0.052083333,0.725694444,6,2012,11,22
374,2012-12-26,3,1,0,3,1,2,0.24,1.472916667,0.07,2.4875,2,2012,12,26
375,2012-11-05,10,4,0,1,1,1,0.32,0.210416667,0.49,1.969444444,142,2012,11,5
376,2011-10-16,10,4,0,0,0,1,0.54,3.577777778,0.45,1.761805556,347,2011,10,16
377,2012-06-15,8,2,0,5,1,1,0.06,4.103472222,0.047916667,1.140277778,653,2012,6,15
378,2011-08-26,9,3,0,5,1,1,0.07,4.629861111,0.051388889,0.0,230,2011,8,26
379,2011-03-03,11,1,0,4,1,1,0.02,1.578472222,0.29,0.622222222,50,2011,3,3
380,2012-03-26,0,2,0,1,1,2,0.48,3.261805556,0.056944444,1.140277778,33,2012,3,26
381,2012-05-11,14,2,0,5,1,1,0.043055556,4.209027778,0.23,1.554861111,334,2012,5,11
382,2011-09-23,9,4,0,5,1,3,0.043055556,3.577777778,1.0,0.932638889,111,2011,9,23
383,2011-08-25,22,3,0,4,1,1,0.043055556,3.998611111,0.057638889,0.0,147,2011,8,25
384,2012-11-06,6,4,0,2,1,1,0.22,1.578472222,0.047916667,0.932638889,149,2012,11,6
385,2011-09-11,7,3,0,0,0,1,0.06,3.788194444,0.061111111,0.0,37,2011,9,11
386,2011-03-31,17,2,0,4,1,2,0.03,1.999305556,0.060416667,1.761805556,168,2011,3,31
387,2012-04-15,16,2,0,0,0,1,0.05,4.524305556,0.39,2.4875,616,2012,4,15
388,2011-10-10,1,4,1,1,0,1,0.48,3.261805556,0.061111111,0.0,34,2011,10,10
389,2011-11-11,22,4,1,5,0,1,0.32,2.209722222,0.39,0.134722222,91,2011,11,11
390,2012-10-30,16,4,0,2,1,3,0.03,1.999305556,0.060416667,1.761805556,98,2012,10,30
391,2011-09-17,11,3,0,6,0,2,0.52,0.05,0.047222222,1.554861111,367,2011,9,17
392,2011-04-07,14,2,0,4,1,1,0.56,3.682638889,0.43,0.622222222,157,2011,4,7
393,2012-12-18,1,4,0,2,1,2,0.44,3.051388889,0.065277778,0.932638889,15,2012,12,18
394,2012-04-12,6,2,0,4,1,1,0.03,1.999305556,0.045138889,1.761805556,96,2012,4,12
395,2012-12-18,15,4,0,2,1,1,0.46,3.15625,0.44,3.420138889,246,2012,12,18
396,2012-02-23,20,1,0,4,1,1,0.46,3.15625,0.44,0.932638889,269,2012,2,23
397,2012-12-07,7,4,0,5,1,3,0.28,1.89375,0.05625,1.140277778,215,2012,12,7
398,2012-12-02,21,4,0,0,0,2,0.44,3.051388889,0.053472222,1.554861111,99,2012,12,2
399,2012-05-21,19,2,0,1,1,1,0.045833333,4.313888889,0.047916667,0.622222222,448,2012,5,21
400,2011-12-14,14,4,0,3,1,2,0.38,2.735416667,0.54,0.622222222,151,2011,12,14
401,2012-11-27,3,4,0,2,1,3,0.32,2.314583333,0.07,0.932638889,4,2012,11,27
402,2012-05-22,13,2,0,2,1,2,0.044444444,4.209027778,0.050694444,0.0,243,2012,5,22
403,2011-12-02,10,4,0,5,1,1,0.03,1.999305556,0.052083333,1.554861111,105,2011,12,2
404,2012-08-06,2,3,0,1,1,2,0.05,0.484027778,0.054861111,0.932638889,5,2012,8,6
405,2011-11-21,13,4,0,1,1,2,0.05,3.366666667,0.053472222,0.932638889,134,2011,11,21
406,2011-12-28,8,1,0,3,1,1,0.32,1.999305556,0.57,2.4875,217,2011,12,28
407,2011-10-30,21,4,0,0,0,1,0.32,2.420138889,0.045833333,0.0,79,2011,10,30
408,2012-11-16,19,4,0,5,1,1,0.36,2.420138889,0.46,1.554861111,332,2012,11,16
409,2012-04-29,19,2,0,0,0,1,0.56,3.682638889,0.35,0.932638889,375,2012,4,29
410,2012-04-20,6,2,0,5,1,1,0.42,2.945833333,0.061111111,0.0,113,2012,4,20
411,2011-09-05,14,3,1,1,0,1,0.051388889,0.484027778,0.07,1.140277778,357,2011,9,5
412,2011-03-10,17,1,0,4,1,2,0.44,3.051388889,0.0,2.695138889,111,2011,3,10
413,2011-02-04,2,1,0,5,1,2,0.14,1.157638889,0.04375,0.725694444,1,2011,2,4
414,2012-11-23,9,4,0,5,1,1,0.28,1.999305556,0.052083333,0.725694444,112,2012,11,23
415,2011-12-26,1,1,1,1,0,1,0.28,1.89375,0.56,0.134722222,10,2011,12,26
416,2012-11-24,22,4,0,6,0,1,0.24,1.578472222,0.44,1.761805556,76,2012,11,24
417,2012-08-12,16,3,0,0,0,1,0.052777778,4.734722222,0.04,0.725694444,513,2012,8,12
418,2011-11-25,23,4,0,5,1,1,0.34,2.420138889,0.052777778,0.725694444,33,2011,11,25
419,2011-06-19,17,2,0,0,0,1,0.051388889,4.629861111,0.51,0.0,397,2011,6,19
420,2012-08-16,18,3,0,4,1,1,0.08,4.945138889,0.36,0.0,832,2012,8,16
421,2011-08-18,22,3,0,4,1,2,0.07,4.629861111,0.051388889,0.725694444,135,2011,8,18
422,2012-11-25,11,4,0,0,0,2,0.26,1.788888889,0.41,1.554861111,204,2012,11,25
423,2011-11-10,3,4,0,4,1,1,0.38,2.735416667,0.065277778,0.622222222,11,2011,11,10
424,2012-12-24,10,1,0,1,1,2,0.26,0.210416667,0.045138889,0.0,103,2012,12,24
425,2011-10-01,1,4,0,6,0,1,0.48,3.261805556,0.046527778,2.280555556,58,2011,10,1
426,2012-01-28,19,1,0,6,0,2,0.42,2.945833333,0.41,3.834722222,206,2012,1,28
427,2012-11-07,7,4,0,3,1,2,0.26,1.578472222,0.56,2.072916667,319,2012,11,7
428,2012-10-31,13,4,0,3,1,1,0.42,2.945833333,0.05,1.554861111,213,2012,10,31
429,2011-11-21,20,4,0,1,1,3,0.04,2.840972222,0.060416667,1.554861111,80,2011,11,21
430,2011-07-06,11,3,0,3,1,2,0.05,0.484027778,0.051388889,0.0,127,2011,7,6
431,2012-09-09,11,3,0,0,0,1,0.045833333,4.313888889,0.47,1.761805556,585,2012,9,9
432,2012-01-16,22,1,1,1,0,2,0.03,1.89375,0.49,2.4875,43,2012,1,16
433,2011-03-09,8,1,0,3,1,2,0.24,1.683333333,0.060416667,0.932638889,249,2011,3,9
434,2011-08-13,11,3,0,6,0,2,0.051388889,0.484027778,0.07,0.134722222,314,2011,8,13
435,2012-12-01,9,4,0,6,0,2,0.26,1.683333333,0.064583333,1.761805556,193,2012,12,1
436,2011-08-31,20,3,0,3,1,1,0.045833333,4.313888889,0.57,0.932638889,289,2011,8,31
437,2012-10-31,23,4,0,3,1,1,0.36,2.525,0.57,0.622222222,101,2012,10,31
438,2011-04-14,5,2,0,4,1,1,0.34,2.420138889,0.052777778,0.622222222,14,2011,4,14
439,2012-11-16,15,4,0,5,1,1,0.42,2.945833333,0.38,0.932638889,267,2012,11,16
440,2011-07-23,2,3,0,6,0,1,0.056944444,5.365972222,0.52,0.0,61,2011,7,23
441,2012-08-05,4,3,0,0,0,1,0.05,0.484027778,0.051388889,1.761805556,14,2012,8,5
442,2012-08-04,6,3,0,6,0,1,0.07,4.629861111,0.058333333,1.554861111,49,2012,8,4
443,2011-08-15,23,3,0,1,1,1,0.044444444,4.209027778,0.047916667,1.554861111,88,2011,8,15
444,2011-06-27,19,3,0,1,1,1,0.05,4.734722222,0.043055556,0.134722222,396,2011,6,27
445,2012-05-06,19,2,0,0,0,2,0.06,4.209027778,0.044444444,1.140277778,383,2012,5,6
446,2011-07-28,8,3,0,4,1,1,0.051388889,0.484027778,0.045833333,1.140277778,456,2011,7,28
447,2012-04-19,11,2,0,4,1,1,0.52,0.05,0.48,0.0,229,2012,4,19
448,2011-04-17,23,2,0,0,0,1,0.44,3.051388889,0.046527778,1.140277778,56,2011,4,17
449,2012-08-16,19,3,0,4,1,1,0.052777778,4.734722222,0.04,0.725694444,677,2012,8,16
450,2012-05-20,12,2,0,0,0,1,0.047222222,4.419444444,0.36,2.280555556,637,2012,5,20
451,2012-05-13,7,2,0,0,0,1,0.52,0.05,0.047222222,1.140277778,60,2012,5,13
452,2011-10-29,9,4,0,6,0,3,0.28,1.788888889,0.060416667,2.4875,20,2011,10,29
453,2012-09-15,16,3,0,6,0,2,0.045833333,4.313888889,0.36,1.554861111,783,2012,9,15
454,2011-12-31,6,1,0,6,0,2,0.04,2.840972222,0.049305556,0.622222222,6,2011,12,31
455,2012-10-21,6,4,0,0,0,1,0.04,2.840972222,0.043055556,0.0,26,2012,10,21
456,2011-01-15,2,1,0,6,0,2,0.16,0.136805556,0.59,0.622222222,12,2011,1,15
457,2011-11-04,12,4,0,5,1,2,0.48,3.261805556,0.55,3.420138889,197,2011,11,4
458,2011-04-26,18,2,0,2,1,1,0.047222222,4.419444444,0.045138889,3.109722222,528,2011,4,26
459,2012-04-04,13,2,0,3,1,2,0.06,4.313888889,0.46,1.761805556,251,2012,4,4
460,2012-10-13,9,4,0,6,0,1,0.36,2.525,0.05,0.622222222,266,2012,10,13
461,2012-01-24,12,1,0,2,1,1,0.34,2.314583333,0.060416667,1.140277778,175,2012,1,24
462,2012-04-11,13,2,0,3,1,2,0.04,2.840972222,0.04,2.4875,163,2012,4,11
463,2012-11-29,0,4,0,4,1,1,0.24,1.788888889,0.56,0.622222222,29,2012,11,29
464,2012-01-06,11,1,0,5,1,1,0.03,0.210416667,0.56,1.140277778,138,2012,1,6
465,2012-07-29,23,3,0,0,0,1,0.07,4.524305556,0.07,0.0,100,2012,7,29
466,2011-08-06,18,3,0,6,0,2,0.05,0.484027778,0.054861111,3.109722222,211,2011,8,6
467,2011-05-25,8,2,0,3,1,1,0.044444444,4.209027778,0.047916667,1.554861111,531,2011,5,25
468,2011-07-27,3,3,0,3,1,1,0.05,4.629861111,0.58,1.140277778,4,2011,7,27
469,2011-07-02,12,3,0,6,0,1,0.056944444,4.945138889,0.03,0.932638889,374,2011,7,2
470,2012-02-03,23,1,0,5,1,1,0.26,1.89375,0.07,0.725694444,77,2012,2,3
471,2011-12-16,0,4,0,5,1,1,0.05,3.366666667,0.05,2.280555556,72,2011,12,16
472,2011-10-16,16,4,0,0,0,1,0.06,4.313888889,0.46,2.695138889,466,2011,10,16
473,2012-03-16,11,1,0,5,1,2,0.44,3.051388889,0.053472222,0.0,207,2012,3,16
474,2011-12-23,0,1,0,5,1,3,0.04,2.840972222,0.060416667,0.134722222,9,2011,12,23
475,2011-01-16,16,1,0,0,0,1,0.24,1.578472222,0.38,1.554861111,99,2011,1,16
476,2011-01-21,6,1,0,5,1,1,0.22,1.472916667,0.55,1.761805556,27,2011,1,21
477,2012-03-19,15,1,0,1,1,1,0.044444444,4.313888889,0.57,1.554861111,286,2012,3,19
478,2011-05-03,10,2,0,2,1,2,0.044444444,4.209027778,0.047916667,2.4875,127,2011,5,3
479,2011-09-27,15,4,0,2,1,2,0.047222222,4.419444444,0.057638889,0.622222222,205,2011,9,27
480,2011-06-24,5,3,0,5,1,1,0.044444444,3.998611111,0.061805556,0.622222222,20,2011,6,24
481,2012-05-20,23,2,0,0,0,3,0.06,3.998611111,0.054166667,2.4875,86,2012,5,20
482,2012-03-09,14,1,0,5,1,1,0.42,2.945833333,0.28,3.213194444,178,2012,3,9
483,2012-12-18,9,4,0,2,1,1,0.04,2.840972222,0.060416667,0.622222222,326,2012,12,18
484,2012-03-23,5,2,0,5,1,2,0.05,3.366666667,0.065277778,0.0,34,2012,3,23
485,2011-10-30,0,4,0,0,0,1,0.22,1.472916667,0.060416667,1.554861111,54,2011,10,30
486,2012-01-08,20,1,0,0,0,1,0.03,0.210416667,0.52,1.140277778,126,2012,1,8
487,2012-02-01,4,1,0,3,1,1,0.04,2.840972222,0.05,1.140277778,1,2012,2,1
488,2011-01-01,22,1,0,6,0,2,0.04,2.840972222,0.065277778,1.554861111,28,2011,1,1
489,2011-08-30,16,3,0,2,1,1,0.051388889,4.524305556,0.37,1.140277778,337,2011,8,30
490,2011-10-27,19,4,0,4,1,2,0.44,3.051388889,0.046527778,3.213194444,219,2011,10,27
491,2012-12-29,19,1,0,6,0,2,0.03,1.683333333,0.042361111,1.761805556,97,2012,12,29
492,2012-03-24,19,2,0,6,0,3,0.46,3.15625,0.065277778,0.932638889,133,2012,3,24
493,2011-03-26,3,2,0,6,0,1,0.02,0.136805556,0.47,0.134722222,9,2011,3,26
494,2012-07-11,0,3,0,3,1,2,0.045833333,4.209027778,0.057638889,0.932638889,44,2012,7,11
495,2011-07-16,9,3,0,6,0,1,0.07,4.524305556,0.54,1.554861111,222,2011,7,16
496,2011-11-17,10,4,0,4,1,2,0.34,0.210416667,0.042361111,2.280555556,81,2011,11,17
497,2011-04-04,5,2,0,1,1,1,0.04,2.840972222,0.043055556,1.761805556,7,2011,4,4
498,2011-12-15,0,4,0,4,1,1,0.32,2.209722222,0.07,1.140277778,50,2011,12,15
499,2011-12-04,14,4,0,0,0,1,0.42,2.945833333,0.043055556,0.932638889,323,2011,12,4
500,2011-02-06,10,1,0,0,0,1,0.03,1.999305556,0.52,1.761805556,89,2011,2,6
501,2012-10-09,20,4,0,2,1,2,0.05,3.366666667,0.05,1.140277778,360,2012,10,9
502,2011-08-21,12,3,0,0,0,1,0.056944444,0.557638889,0.59,1.969444444,374,2011,8,21
503,2011-09-24,8,4,0,6,0,2,0.58,3.788194444,0.09,0.622222222,121,2011,9,24
504,2011-06-05,16,2,0,0,0,1,0.05,4.629861111,0.51,0.622222222,398,2011,6,5
505,2012-10-13,13,4,0,6,0,1,0.46,3.15625,0.36,0.134722222,670,2012,10,13
506,2012-09-26,23,4,0,3,1,2,0.06,3.998611111,0.054166667,1.761805556,115,2012,9,26
507,2011-12-23,17,1,0,5,1,1,0.36,2.420138889,0.53,1.554861111,140,2011,12,23
508,2012-11-27,5,4,0,2,1,2,0.03,1.999305556,0.05625,1.554861111,31,2012,11,27
509,2011-12-31,19,1,0,6,0,1,0.42,2.945833333,0.54,1.554861111,92,2011,12,31
510,2012-11-10,2,4,0,6,0,1,0.32,2.420138889,0.05625,0.0,44,2012,11,10
511,2011-10-04,15,4,0,2,1,1,0.58,3.788194444,0.56,1.969444444,194,2011,10,4
512,2011-02-06,21,1,0,0,0,1,0.26,0.210416667,0.06,0.0,27,2011,2,6
513,2012-02-12,7,1,0,0,0,1,0.08,0.63125,0.53,0.134722222,18,2012,2,12
514,2011-06-11,11,2,0,6,0,1,0.052777778,4.945138889,0.043055556,0.932638889,325,2011,6,11
515,2011-01-23,23,1,0,0,0,1,0.06,0.420833333,0.41,1.554861111,21,2011,1,23
516,2011-05-19,18,2,0,4,1,1,0.06,4.313888889,0.55,1.140277778,513,2011,5,19
517,2012-03-10,21,1,0,6,0,1,0.03,1.999305556,0.39,1.554861111,110,2012,3,10
518,2012-10-31,17,4,0,3,1,2,0.04,2.840972222,0.58,1.140277778,723,2012,10,31
519,2012-05-16,15,2,0,3,1,2,0.05,4.629861111,0.48,0.725694444,274,2012,5,16
520,2012-12-27,3,1,0,4,1,2,0.24,1.578472222,0.060416667,1.554861111,1,2012,12,27
521,2011-04-02,13,2,0,6,0,1,0.34,2.314583333,0.05625,0.932638889,137,2011,4,2
522,2012-05-28,7,2,1,1,0,1,0.043055556,4.103472222,0.054166667,0.725694444,67,2012,5,28
523,2011-12-07,19,4,0,3,1,3,0.34,1.999305556,0.060416667,4.456944444,33,2011,12,7
524,2011-04-27,20,2,0,3,1,1,0.044444444,3.998611111,0.057638889,2.280555556,218,2011,4,27
525,2011-08-03,12,3,0,3,1,3,0.052777778,0.484027778,0.55,0.932638889,161,2011,8,3
526,2012-01-19,16,1,0,4,1,1,0.26,1.578472222,0.41,2.280555556,193,2012,1,19
527,2012-08-26,22,3,0,0,0,1,0.043055556,3.893055556,0.061111111,0.622222222,114,2012,8,26
528,2011-11-19,17,4,0,6,0,1,0.04,2.840972222,0.04,0.134722222,232,2011,11,19
529,2012-06-10,14,2,0,0,0,1,0.058333333,5.050694444,0.03,0.932638889,500,2012,6,10
530,2012-07-27,22,3,0,5,1,1,0.054166667,5.155555556,0.59,0.932638889,199,2012,7,27
531,2011-04-25,5,2,0,1,1,2,0.46,3.15625,1.0,0.0,17,2011,4,25
532,2012-04-07,14,2,0,6,0,1,0.05,3.366666667,0.22,2.072916667,578,2012,4,7
533,2011-06-29,7,3,0,3,1,1,0.07,4.524305556,0.54,1.554861111,336,2011,6,29
534,2011-12-21,16,1,0,3,1,3,0.44,3.051388889,1.0,2.280555556,101,2011,12,21
535,2012-06-10,4,2,0,0,0,1,0.043055556,4.103472222,0.054166667,0.622222222,10,2012,6,10
536,2011-08-13,5,3,0,6,0,1,0.044444444,4.209027778,0.050694444,0.725694444,18,2011,8,13
537,2011-12-03,4,4,0,6,0,1,0.22,1.578472222,0.052083333,0.932638889,8,2011,12,3
538,2011-07-09,18,3,0,6,0,1,0.056944444,5.050694444,0.36,0.725694444,378,2011,7,9
539,2011-04-22,0,2,0,5,1,1,0.36,2.420138889,0.043055556,0.134722222,33,2011,4,22
540,2011-11-20,4,4,0,0,0,2,0.04,2.840972222,0.049305556,1.969444444,12,2011,11,20
541,2012-02-22,12,1,0,3,1,1,0.04,2.840972222,0.043055556,1.969444444,207,2012,2,22
542,2012-08-28,14,3,0,2,1,1,0.058333333,5.155555556,0.38,2.280555556,251,2012,8,28
543,2011-04-19,19,2,0,2,1,2,0.05,3.366666667,0.05,0.134722222,276,2011,4,19
544,2011-11-08,11,4,0,2,1,1,0.46,3.15625,0.04375,0.932638889,147,2011,11,8
545,2011-12-16,6,4,0,5,1,2,0.44,3.051388889,0.33,2.072916667,82,2011,12,16
