Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_Nan,MasVnrArea_Nan,BsmtFinSF1_Nan,BsmtFinSF2_Nan,BsmtUnfSF_Nan,TotalBsmtSF_Nan,BsmtFullBath_Nan,BsmtHalfBath_Nan,GarageYrBlt_Nan,GarageCars_Nan,GarageArea_Nan,MSZoning_Missing,Alley_Missing,Utilities_Missing,Exterior1st_Missing,Exterior2nd_Missing,MasVnrType_Missing,BsmtQual_Missing,BsmtCond_Missing,BsmtExposure_Missing,BsmtFinType1_Missing,BsmtFinType2_Missing,KitchenQual_Missing,Functional_Missing,FireplaceQu_Missing,GarageType_Missing,GarageFinish_Missing,GarageQual_Missing,GarageCond_Missing,PoolQC_Missing,Fence_Missing,MiscFeature_Missing,SaleType_Missing
1482,120,0.7635366689513365,3.713572066704308,8.872346978983032,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.06100068540095956,0.8574366004112406,0.9897189856065799,0.0774503084304318,0.5106237148732008,8,5,2006,2006,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.08293351610692255,178.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.08567511994516792,0.295407813570939,24.0,0.8478409869773817,0.0,1346.0,1370.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.222566018822171,0,0,7.222566018822171,0.0,0.0,2,0,2,1,0.387251542152159,6,0.9300891021247429,1,0.249485949280329,0.5846470185058259,2006.0,0.26662097326936257,2.0,484.0,0.886223440712817,0.910212474297464,0.8917066483893078,120,49,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,4,2010,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1483,20,0.7635366689513365,4.605170185988092,9.825201634137583,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.16997943797121315,0.9568197395476353,0.05894448252227553,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.5106237148732008,6,5,2005,2005,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.6017820424948594,0.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.28855380397532554,0.0,0.8478409869773817,0.0,1324.0,1324.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.188412736496954,0,0,7.188412736496954,0.0,0.0,2,0,3,1,0.387251542152159,6,0.9300891021247429,0,0.5003427004797807,0.5846470185058259,2005.0,0.25154215215901304,2.0,430.0,0.886223440712817,0.910212474297464,0.8917066483893078,36,23,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,1,2010,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1484,120,0.7635366689513365,3.7612001156935624,8.071843149609158,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.0075394105551747775,0.8574366004112406,0.9897189856065799,0.0774503084304318,0.5106237148732008,7,5,2006,2006,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.297464016449623,14.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.13502398903358465,0.295407813570939,16.0,0.8478409869773817,0.0,1129.0,1145.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.0431599159883405,0,0,7.0431599159883405,0.0,0.0,2,0,2,1,0.387251542152159,6,0.9300891021247429,0,0.5003427004797807,0.5846470185058259,2006.0,0.25154215215901304,2.0,437.0,0.886223440712817,0.910212474297464,0.8917066483893078,100,116,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,1,2010,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1485,80,0.7635366689513365,4.204692619390966,9.495519314209846,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.05894448252227553,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.04318026045236463,7,5,2004,2004,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.6017820424948594,0.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.295407813570939,326.0,0.8478409869773817,0.0,58.0,384.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,6.612041034833092,630,0,7.2254814727822945,1.0,0.0,2,1,3,1,0.387251542152159,7,0.9300891021247429,1,0.249485949280329,0.06716929403701165,2004.0,0.25154215215901304,2.0,400.0,0.886223440712817,0.910212474297464,0.8917066483893078,100,0,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,6,2010,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1486,60,0.7635366689513365,4.143134726391533,9.056839480990421,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.05894448252227553,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.29266620973269364,7,5,2004,2004,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.6017820424948594,0.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.28855380397532554,0.0,0.8478409869773817,0.0,847.0,847.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,6.741700694652055,886,0,7.457609289715606,0.0,0.0,2,1,3,1,0.387251542152159,7,0.9300891021247429,1,0.249485949280329,0.06716929403701165,2004.0,0.25154215215901304,2.0,433.0,0.886223440712817,0.910212474297464,0.8917066483893078,144,48,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,4,2010,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1487,60,0.7635366689513365,4.0943445622221,9.766120240743215,0.995887594242632,0.9266620973269363,0.023989033584647018,0.8985606579849211,0.9986291980808774,0.05620287868403016,0.9568197395476353,0.0205620287868403,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.29266620973269364,8,5,1998,1998,0.181631254283756,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.297464016449623,114.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.09389993145990404,0.8875942426319396,0.6518163125428376,0.28855380397532554,0.0,0.8478409869773817,0.0,1629.0,1629.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.405495663199472,830,0,7.813995675002791,0.0,0.0,2,1,4,1,0.387251542152159,7,0.9300891021247429,1,0.1912268677176148,0.5846470185058259,1998.0,0.25154215215901304,3.0,962.0,0.886223440712817,0.910212474297464,0.8917066483893078,23,172,0,0,256,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,1,2010,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1488,20,0.7635366689513365,4.290459441148391,9.103534367658373,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.06579849211788896,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.5106237148732008,8,5,2005,2006,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.297464016449623,226.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.03015764222069911,0.28855380397532554,0.0,0.8478409869773817,0.0,1595.0,1595.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.374629015218945,0,0,7.374629015218945,0.0,0.0,2,0,2,1,0.387251542152159,6,0.9300891021247429,1,0.249485949280329,0.5846470185058259,2005.0,0.26662097326936257,3.0,880.0,0.886223440712817,0.910212474297464,0.8917066483893078,144,0,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,5,2010,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
1489,20,0.05071967100753941,4.5217885770490405,9.128587870103924,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.06579849211788896,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.5106237148732008,7,5,2009,2010,0.181631254283756,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.6017820424948594,0.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.28855380397532554,0.0,0.8478409869773817,0.0,1218.0,1218.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.1049654482698426,0,0,7.1049654482698426,0.0,0.0,2,0,2,1,0.387251542152159,4,0.9300891021247429,0,0.5003427004797807,0.5846470185058259,2009.0,0.26662097326936257,2.0,676.0,0.886223440712817,0.910212474297464,0.8917066483893078,0,136,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,4,2010,0.08019191226867718,0.0822481151473612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1490,20,0.05071967100753941,4.430816798843313,9.25339986143663,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.16997943797121315,0.9568197395476353,0.06579849211788896,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.5106237148732008,6,5,2005,2005,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.6017820424948594,0.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.09389993145990404,0.8875942426319396,0.6518163125428376,0.295407813570939,1414.0,0.8478409869773817,0.0,54.0,1468.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.291656209174461,0,0,7.291656209174461,1.0,0.0,2,0,2,1,0.387251542152159,6,0.9300891021247429,1,0.249485949280329,0.5846470185058259,2005.0,0.25154215215901304,2.0,528.0,0.886223440712817,0.910212474297464,0.8917066483893078,0,102,0,0,216,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,5,2010,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1491,60,0.7635366689513365,4.248495242049359,9.385972940619341,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.045236463331048665,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.29266620973269364,7,5,2004,2004,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.297464016449623,122.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.13502398903358465,0.28855380397532554,0.0,0.8478409869773817,0.0,831.0,831.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,6.7226297948554485,828,0,7.413970290190444,0.0,0.0,2,1,3,1,0.387251542152159,8,0.9300891021247429,0,0.5003427004797807,0.5846470185058259,2004.0,0.26662097326936257,2.0,484.0,0.886223440712817,0.910212474297464,0.8917066483893078,144,68,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,4,2010,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1492,30,0.006854009595613434,4.248495242049359,9.190137664658664,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.16997943797121315,0.9568197395476353,0.045236463331048665,0.0568882796435915,0.9897189856065799,0.8259081562714188,0.5106237148732008,5,5,1920,1950,0.8012337217272104,0.9883481836874571,0.1405071967100754,0.13296778615490062,0.6017820424948594,0.0,0.6113776559287183,0.026730637422892393,0.11309115832762166,0.4345442083618917,0.8875942426319396,0.6518163125428376,0.28855380397532554,0.0,0.8478409869773817,0.0,816.0,816.0,0.9910897875257025,0.29403701165181634,0.06922549691569568,0.06442769019876628,6.919683849847411,0,0,6.919683849847411,0.0,0.0,1,0,2,1,0.518848526387937,5,0.9300891021247429,0,0.5003427004797807,0.2686771761480466,1920.0,0.4283755997258396,1.0,429.0,0.886223440712817,0.910212474297464,0.8917066483893078,121,0,80,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,4,2010,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1493,20,0.7635366689513365,3.6635616461296463,9.642771928314161,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.05620287868403016,0.9568197395476353,0.05277587388622344,0.0027416038382453737,0.9897189856065799,0.8259081562714188,0.5106237148732008,6,6,1974,2002,0.181631254283756,0.9883481836874571,0.0774503084304318,0.08773132282385196,0.006854009595613434,250.0,0.6113776559287183,0.10486634681288554,0.4119259766963674,0.4345442083618917,0.8875942426319396,0.09732693625771076,0.08293351610692255,126.0,0.013708019191226868,859.0,223.0,1208.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.309212365692763,0,0,7.309212365692763,1.0,0.0,2,0,3,1,0.518848526387937,7,0.9300891021247429,2,0.02810143934201508,0.5846470185058259,1974.0,0.25154215215901304,2.0,461.0,0.886223440712817,0.910212474297464,0.8917066483893078,296,0,186,0,0,0,0.997943797121316,0.04043865661411926,0.9650445510623715,0,4,2010,0.86223440712817,0.06100068540095956,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1494,60,0.7635366689513365,4.442651256490317,9.483644576482009,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.0205620287868403,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.29266620973269364,8,5,1993,1993,0.8012337217272104,0.9883481836874571,0.15078821110349555,0.003427004797806717,0.297464016449623,504.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.05483207676490747,250.0,0.013708019191226868,981.0,0.0,1231.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.1316985104669115,1098,0,7.761744984658913,1.0,0.0,2,1,4,1,0.387251542152159,9,0.9300891021247429,1,0.1912268677176148,0.5846470185058259,1993.0,0.26662097326936257,3.0,762.0,0.886223440712817,0.910212474297464,0.8917066483893078,32,130,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,6,2010,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1495,60,0.7635366689513365,4.477336814478207,9.317758768743452,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.0205620287868403,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.29266620973269364,8,5,1992,1993,0.8012337217272104,0.9883481836874571,0.15078821110349555,0.13639479095270735,0.297464016449623,180.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.295407813570939,1129.0,0.8478409869773817,0.0,261.0,1390.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.2456550675945355,823,0,7.707512194600341,1.0,0.0,2,1,4,1,0.387251542152159,7,0.9300891021247429,1,0.1912268677176148,0.5846470185058259,1992.0,0.26662097326936257,3.0,713.0,0.886223440712817,0.910212474297464,0.8917066483893078,198,30,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,6,2010,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1496,120,0.05071967100753941,3.2188758248682006,8.483636407887394,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.05620287868403016,0.9568197395476353,0.06579849211788896,0.8574366004112406,0.9897189856065799,0.0774503084304318,0.5106237148732008,7,5,2004,2005,0.8012337217272104,0.9883481836874571,0.157642220699109,0.15969842357779301,0.6017820424948594,0.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.09389993145990404,0.8875942426319396,0.13502398903358465,0.295407813570939,1298.0,0.8478409869773817,0.0,190.0,1488.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.305188215393037,0,0,7.305188215393037,1.0,0.0,2,0,2,1,0.387251542152159,6,0.9300891021247429,1,0.249485949280329,0.5846470185058259,2004.0,0.25154215215901304,2.0,506.0,0.886223440712817,0.910212474297464,0.8917066483893078,168,50,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,3,2010,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1497,160,0.05071967100753941,3.6635616461296463,8.164794804244766,0.995887594242632,0.025359835503769704,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.06579849211788896,0.8574366004112406,0.9897189856065799,0.0774503084304318,0.29266620973269364,7,5,2004,2004,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.6017820424948594,0.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.28855380397532554,0.0,0.8478409869773817,0.0,840.0,840.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,6.733401891837359,840,0,7.426549072397305,0.0,0.0,2,1,2,1,0.387251542152159,3,0.9300891021247429,0,0.5003427004797807,0.5846470185058259,2004.0,0.26662097326936257,2.0,588.0,0.886223440712817,0.910212474297464,0.8917066483893078,0,111,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,1,2010,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1498,160,0.05071967100753941,3.4011973816621555,8.07558263667172,0.995887594242632,0.025359835503769704,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.06579849211788896,0.8574366004112406,0.9897189856065799,0.0774503084304318,0.29266620973269364,7,5,2004,2004,0.8012337217272104,0.9883481836874571,0.157642220699109,0.15969842357779301,0.297464016449623,120.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.13502398903358465,0.295407813570939,280.0,0.8478409869773817,0.0,320.0,600.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,6.396929655216146,600,0,7.090076835776092,0.0,0.0,2,1,2,1,0.387251542152159,4,0.9300891021247429,0,0.5003427004797807,0.2686771761480466,2004.0,0.26662097326936257,2.0,480.0,0.886223440712817,0.910212474297464,0.8917066483893078,0,172,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,4,2010,0.011651816312542838,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1499,160,0.05071967100753941,3.1780538303479458,7.841492924460013,0.995887594242632,0.025359835503769704,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.06579849211788896,0.8574366004112406,0.9897189856065799,0.0363262508567512,0.29266620973269364,7,5,2004,2005,0.8012337217272104,0.9883481836874571,0.157642220699109,0.15969842357779301,0.6017820424948594,0.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.295407813570939,368.0,0.022618231665524333,42.0,190.0,600.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,6.396929655216146,600,0,7.090076835776092,1.0,0.0,2,1,2,1,0.387251542152159,4,0.9300891021247429,0,0.5003427004797807,0.2686771761480466,2004.0,0.26662097326936257,2.0,480.0,0.886223440712817,0.910212474297464,0.8917066483893078,0,172,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,2,2010,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1500,160,0.05071967100753941,3.1780538303479458,7.841492924460013,0.995887594242632,0.025359835503769704,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.06579849211788896,0.8574366004112406,0.9897189856065799,0.0363262508567512,0.29266620973269364,6,5,2005,2005,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.297464016449623,216.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.295407813570939,376.0,0.8478409869773817,0.0,224.0,600.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,6.396929655216146,636,0,7.119635638017636,1.0,0.0,2,1,2,1,0.387251542152159,4,0.9300891021247429,0,0.5003427004797807,0.2686771761480466,2005.0,0.26662097326936257,2.0,480.0,0.886223440712817,0.910212474297464,0.8917066483893078,0,166,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,5,2010,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1501,160,0.05071967100753941,4.204692619390966,7.9996785794994505,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.16997943797121315,0.9568197395476353,0.06579849211788896,0.8574366004112406,0.9897189856065799,0.0774503084304318,0.29266620973269364,6,5,2000,2000,0.8012337217272104,0.9883481836874571,0.157642220699109,0.15969842357779301,0.297464016449623,1159.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.295407813570939,466.0,0.8478409869773817,0.0,290.0,756.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,6.628041376179533,756,0,7.321188556739478,1.0,0.0,2,1,2,1,0.387251542152159,5,0.9300891021247429,0,0.5003427004797807,0.2686771761480466,2000.0,0.4283755997258396,2.0,440.0,0.886223440712817,0.910212474297464,0.8917066483893078,0,32,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,5,2010,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
